band	corpus	top1	top2	margin	top1_kind	top1_path	question
in	methodology	0.6667224	0.65725213	0.0095	methodology	methodology/between-commits-work-discipline.yaml	Should I stash my uncommitted work before pulling?
in	methodology	0.7015406	0.70034754	0.0012	methodology	methodology/event/031-markdown-sprawl-distillation.yaml	Which markdown directories count as canonical rather than intake?
in	methodology	0.7599888	0.7486538	0.0113	methodology	methodology/event/024-agentic-litmus-chain-distillation.yaml	What claim-strength labels can a methodology claim carry?
in	methodology	0.8112386	0.770991	0.0402	methodology	methodology/provenance.yaml	Do we claim Banach-style contraction convergence?
in	methodology	0.69486374	0.67918175	0.0157	cheatsheet	cheatsheets/runtime/socket-container-health.md	What statuses can an unknown event have?
in	methodology	0.8105807	0.64718807	0.1634	methodology	methodology/mo-full-attestation.yaml	What does the MO-FULL attestation line look like?
in	methodology	0.6371492	0.6324514	0.0047	methodology	methodology/distributed-work.yaml	How many agents can I run in parallel on this host right now?
in	methodology	0.7377259	0.70821816	0.0295	code	crates/tillandsias-headless/src/main.rs	Can a forge improvement proposal ask for an extra host directory mount?
in	methodology	0.71845406	0.7178183	0.0006	methodology	methodology/next-forge-better.yaml	How do I tell whether to fix something in the forge or file it for the builder?
in	methodology	0.7424783	0.71606976	0.0264	methodology	methodology/litmus-framework.yaml	Where does the litmus framework put its mock boundary?
in	methodology	0.7031168	0.69078714	0.0123	methodology	methodology/provenance.yaml	Should I work out a packet's residual centicolons by hand?
near	methodology	0.6750069	0.64957523	0.0254	cheatsheet	cheatsheets/runtime/enclave-services.md	Which Helm chart do we use to deploy the enclave services?
near	methodology	0.6337745	0.6116891	0.0221	cheatsheet	cheatsheets/runtime/cdp-security.md	Is there a docker-compose file for bringing the service stack up locally?
near	methodology	0.62296355	0.574913	0.0481	methodology	methodology/multi-host-development.yaml	Do we use Ansible or any configuration-management tool to provision the dev hosts?
near	methodology	0.71791255	0.6547054	0.0632	methodology	methodology/versioning.yaml	Which Terraform modules manage the GitHub repository settings and branch protection?
near	methodology	0.71117747	0.691434	0.0197	code	images/default/config-overlay/mcp/dependency-resolver.sh	What Rust toolchain version is pinned for builds?
near	methodology	0.6435007	0.60953856	0.0340	methodology	methodology/convergence.yaml	What clippy or rustfmt lint configuration do we enforce beyond -D warnings?
near	methodology	0.67249566	0.64440084	0.0281	cheatsheet	docs/cheatsheets/git-mirror-lifecycle-audit.md	Is cargo-audit or cargo-deny run as part of any gate?
near	methodology	0.73240495	0.7032293	0.0292	cheatsheet	docs/cheatsheets/cache-semantics-implementation.md	What line-coverage percentage must the Rust unit tests reach?
near	methodology	0.7367814	0.6851317	0.0516	cheatsheet	cheatsheets/concurrent-git/branches.md	How many approvals does the linux-next to main PR need before it can merge?
near	methodology	0.7020975	0.700641	0.0015	methodology	methodology/event/001-direct-main-methodology-push.yaml	Is there a CODEOWNERS file deciding who reviews methodology changes?
near	methodology	0.7824763	0.7400827	0.0424	cheatsheet	cheatsheets/runtime/container-image-tagging.md	What open-source license is Tillandsias itself released under?
near	methodology	0.5771026	0.5634195	0.0137	methodology	methodology/provenance.yaml	What is the actual numeric value of V_min, the minimum acceptable convergence velocity?
near	methodology	0.7439815	0.69831127	0.0457	cheatsheet	cheatsheets/observability/cheatsheet-metrics.md	What are the w1 through w5 weights in the cheatsheet scoring function?
near	methodology	0.70845157	0.702776	0.0057	spec	openspec/specs/knowledge-source-of-truth/spec.md	What is the byte limit for total cheatsheet size?
near	methodology	0.6667055	0.64519614	0.0215	code	crates/tillandsias-plan/src/answer.rs	What do the priority ranks p0 through p3 actually mean, and who assigns them?
near	methodology	0.60024214	0.5973766	0.0029	methodology	methodology/distributed-work.yaml	How should estimated_hours on a packet be estimated, and what scale is it on?
near	methodology	0.69675505	0.66858995	0.0282	methodology	methodology/distributed-work.yaml	What exact characters are in the alphabet used for the 4-character order-token suffix?
near	methodology	0.6012644	0.59749323	0.0038	code	scripts/nix-toolbox.sh	Which four musl flake outputs have their crane deps closures pinned as GC roots?
near	methodology	0.74486077	0.7407003	0.0042	cheatsheet	cheatsheets/runtime/container-image-tagging.md	Which host owns the crates/tillandsias-plan crate?
near	methodology	0.7044535	0.69098455	0.0135	methodology	methodology/multi-host-development.yaml	What is the naming convention for a hotfix branch?
near	methodology	0.7083739	0.70785844	0.0005	spec	openspec/specs/direct-podman-calls/spec.md	How many days may a deprecated spec sit before it must be moved to obsolete?
near	methodology	0.71226966	0.6641444	0.0481	methodology	methodology/multi-host-development.yaml	What time of day does the daily merge-to-main-and-release run?
near	methodology	0.75448185	0.743289	0.0112	spec	openspec/specs/binary-signing/spec.md	Which signing key or certificate is used to sign the release binaries?
near	methodology	0.6936172	0.65859544	0.0350	cheatsheet	cheatsheets/runtime/macos-vz-guest-boot-baseline.md	Do the macOS release artifacts need Apple notarization, and how is that done?
near	methodology	0.76354444	0.7502668	0.0133	cheatsheet	cheatsheets/runtime/container-image-tagging.md	What is the curl one-liner an end user runs to install Tillandsias?
near	methodology	0.79157	0.7285828	0.0630	cheatsheet	cheatsheets/runtime/local-inference.md	Which embedding model do the on-demand RAG experts use?
near	methodology	0.6887265	0.6635056	0.0252	code	crates/tillandsias-plan/src/lib.rs	What chunk size and overlap do the expert corpora use when indexing?
near	methodology	0.699058	0.69553304	0.0035	code	crates/tillandsias-plan/src/lib.rs	Which vector store backs the expert index?
near	methodology	0.73222184	0.7262132	0.0060	spec	openspec/specs/mcp-on-demand/spec.md	How do I start the forge-plan MCP server by hand if it isn't running?
near	methodology	0.76631224	0.74031216	0.0260	cheatsheet	docs/cheatsheets/openspec-install.md	What files must an openspec/changes/<id>/ directory contain?
near	methodology	0.8769973	0.80713654	0.0699	cheatsheet	docs/cheatsheets/openspec-install.md	Which command archives an OpenSpec change once implementation is finished?
near	methodology	0.6745051	0.63502157	0.0395	methodology	methodology/event/026-rustls-musl-static-tls-strategy.yaml	What does ./build.sh --graphs actually produce?
near	methodology	0.83238214	0.8316397	0.0007	methodology	methodology/event/012-litmus-podman-runtime-blocker.yaml	How do I register a new litmus test so scripts/run-litmus-test.sh picks it up?
near	methodology	0.7209364	0.6741208	0.0468	code	crates/tillandsias-control-wire/src/lib.rs	What are all the control-wire message variants?
near	methodology	0.6253408	0.6059617	0.0194	cheatsheet	cheatsheets/runtime/browser-isolation.md	What does the ExecOneShot control-wire operation do?
near	methodology	0.80242354	0.7510074	0.0514	spec	openspec/specs/git-mirror-service/spec.md	How does the git-mirror service authenticate to GitHub?
near	methodology	0.801215	0.78492486	0.0163	cheatsheet	cheatsheets/utils/podman-secrets.md	How is Vault unsealed when the stack comes up?
near	methodology	0.62950814	0.622783	0.0067	code	scripts/test-nix-cache-service.sh	What key algorithm do the per-lane SSH-CA certificates use?
near	methodology	0.675534	0.6739857	0.0015	code	crates/tillandsias-plan/src/lib.rs	How many packets are currently open in the ledger?
near	methodology	0.5647087	0.55753833	0.0072	methodology	methodology/distributed-work.yaml	What is work order 759 about?
near	methodology	0.7275105	0.716499	0.0110	methodology	methodology/event/030-multi-host-branch-coordination.yaml	What is the current head commit of origin/osx-next?
near	methodology	0.73634505	0.7274885	0.0089	cheatsheet	cheatsheets/runtime/container-image-tagging.md	What is the tray's startup emoji progression, step by step?
near	methodology	0.7174779	0.60113573	0.1163	methodology	methodology/in-forge-delegation.yaml	How many delegates are allowed at ramp stage 1?
near	methodology	0.6942606	0.6368351	0.0574	methodology	methodology/in-forge-delegation.yaml	What telemetry thresholds must be green before the concurrency stage can be lifted?
near	methodology	0.68606985	0.6626545	0.0234	methodology	methodology/distributed-work.yaml	How long may a packet stay `blocked` before it must be escalated to the operator?
near	methodology	0.6224854	0.62032056	0.0022	cheatsheet	cheatsheets/runtime/forge-cache-semantics.md	Who emits the agent heartbeat, and at what interval?
near	methodology	0.817825	0.74171275	0.0761	methodology	methodology/distributed-work.yaml	What is the token budget for a full in-forge e2e cycle?
near	methodology	0.78477365	0.7746405	0.0101	cheatsheet	docs/cheatsheets/browser-isolation.md	How do I install the tillandsias-plan CLI on a fresh host?
near	methodology	0.7485361	0.7276664	0.0209	methodology	methodology/proximity.yaml	What does the output of `tillandsias-plan burndown` look like?
near	methodology	0.6860708	0.661227	0.0248	methodology	methodology/multi-host-development.yaml	How do I resolve a Cargo.lock merge conflict between two platform branches?
near	methodology	0.7649002	0.71543	0.0495	cheatsheet	cheatsheets/runtime/windows-installer-prereqs.md	What is the minimum Windows version supported for a Tillandsias host?
near	methodology	0.7586902	0.75222987	0.0065	cheatsheet	cheatsheets/runtime/vz-framework-provisioning.md	Which macOS version is required for the Virtualization.framework guest?
far	methodology	0.45646712	0.4540193	0.0024	cheatsheet	cheatsheets/TEMPLATE.md	What is the flibber flobber?
far	methodology	0.52964145	0.52141213	0.0082	methodology	methodology/event/009-zero-trace-active-only.yaml	How many zorptangles fit inside a standard quibnark?
far	methodology	0.65360105	0.64896184	0.0046	methodology	methodology/distributed-work.yaml	Does the wumbo-schnitzel protocol support left-handed marmalade mode?
far	methodology	0.6074487	0.60313964	0.0043	cheatsheet	cheatsheets/TEMPLATE.md	Is a grimsley-blort compatible with a thrunkle socket?
far	methodology	0.5380703	0.5275709	0.0105	cheatsheet	cheatsheets/languages/css.md	How do I center a div horizontally and vertically in CSS?
far	methodology	0.6337408	0.57685274	0.0569	methodology	methodology/distributed-work.yaml	What's the difference between TCP and UDP?
far	methodology	0.63312244	0.6013321	0.0318	cheatsheet	cheatsheets/utils/psql.md	How do I set up a read replica for a Postgres database on Amazon RDS?
far	methodology	0.63137144	0.63028437	0.0011	methodology	methodology/event/029-podman-control-plane-split-brain.yaml	How do I fine-tune a YOLOv8 object detector on a custom image dataset?
far	methodology	0.52856785	0.5182438	0.0103	methodology	methodology/event/024-agentic-litmus-chain-distillation.yaml	What's the best way to keep a sourdough starter alive?
far	methodology	0.48725468	0.4588548	0.0284	methodology	methodology/event/029-podman-control-plane-split-brain.yaml	Who won the 1998 FIFA World Cup?
far	methodology	0.45240575	0.45078626	0.0016	methodology	methodology/event/032-distributed-work-methodology-refresh.yaml	What is the capital of Mongolia?
far	methodology	0.4230313	0.40699548	0.0160	methodology	methodology/agent-observability.yaml	What do mitochondria do in a cell?
far	methodology	0.5766606	0.5701868	0.0065	methodology	methodology/event/021-status-icon-mapping-gap.yaml	Write me a haiku about rain on a tin roof.
in	cheatsheets	0.7869698	0.7766375	0.0103	cheatsheet	cheatsheets/agents/claude-code.md	Which Claude model does the forge use by default?
in	cheatsheets	0.67494017	0.656419	0.0185	cheatsheet	cheatsheets/runtime/socket-enclave-diagnostics.md	Two agents both want to start OpenCode on 5173. What do we do?
in	cheatsheets	0.7514765	0.737598	0.0139	cheatsheet	docs/cheatsheets/openspec-install.md	Can I archive an OpenSpec change while some tasks are still unchecked?
in	cheatsheets	0.73744553	0.73482615	0.0026	methodology	methodology/multi-host-development.yaml	which branch does macOS work go on?
in	cheatsheets	0.76681757	0.70142615	0.0654	methodology	methodology/distributed-work.yaml	How long is an agent's lease on a work item good for by default?
in	cheatsheets	0.80912036	0.76353264	0.0456	cheatsheet	cheatsheets/concurrent-git/commit-attribution.md	Besides Co-Authored-By, what trailer marks which tool and model produced a commit?
in	cheatsheets	0.7509423	0.73403645	0.0169	cheatsheet	cheatsheets/concurrent-git/git-mirror-managed-alternatives.md	Why didn't we just use Gitea's push mirror instead of writing our own relay?
in	cheatsheets	0.67279214	0.64907885	0.0237	cheatsheet	cheatsheets/concurrent-git/plan-discipline.md	What are the three iron rules for writing to plan/?
in	cheatsheets	0.6855523	0.6468539	0.0387	cheatsheet	cheatsheets/runtime/forge-hot-cold-split.md	Which forge paths are RAM-backed, and what size caps do they have?
in	cheatsheets	0.7802936	0.76413536	0.0162	cheatsheet	cheatsheets/runtime/forge-paths-ephemeral-vs-persistent.md	What kinds of bind mounts is a forge container allowed to have?
in	cheatsheets	0.7872335	0.7731738	0.0141	cheatsheet	cheatsheets/runtime/enclave-services.md	enclave service names and ports?
in	cheatsheets	0.71278507	0.67049056	0.0423	methodology	methodology/next-forge-better.yaml	The forge is missing a tool I need. What am I supposed to do about it?
in	cheatsheets	0.8291958	0.81765646	0.0115	cheatsheet	cheatsheets/runtime/forge-standalone-runner.md	What exactly does run-forge-standalone.sh give me?
in	cheatsheets	0.78025466	0.7217996	0.0585	spec	openspec/specs/browser-isolation-tray-integration/spec.md	Before Chromium opens for OpenCode Web, what should the route probes return?
in	cheatsheets	0.7956097	0.79181266	0.0038	cheatsheet	cheatsheets/runtime/statusnotifier-tray.md	Which D-Bus interfaces does the Linux tray expose, and is GTK allowed as the backend?
in	cheatsheets	0.7556504	0.73123795	0.0244	spec	openspec/specs/macos-native-tray/spec.md	Why can't `--diagnose` on macOS report live control-wire status?
in	cheatsheets	0.72610325	0.70177996	0.0243	cheatsheet	cheatsheets/runtime/windows-tray-diagnostics.md	How big does the Windows tray log get before it rolls over?
in	cheatsheets	0.6935411	0.6876925	0.0058	cheatsheet	cheatsheets/runtime/gpu-tier-detection.md	I've got a 6 GB GPU. Which models get pre-pulled and which are lazy?
in	cheatsheets	0.8011739	0.766935	0.0342	cheatsheet	cheatsheets/runtime/cheatsheet-tier-system.md	What are the three cheatsheet tiers and where does each read its source at runtime?
in	cheatsheets	0.83018225	0.75977546	0.0704	methodology	methodology/bootstrap/router.yaml	What states does a cheatsheet pass through between being written and being re-verified?
in	cheatsheets	0.7386622	0.7325531	0.0061	methodology	methodology/provenance.yaml	How does the forge decide which language to greet me in?
in	cheatsheets	0.7467059	0.7264199	0.0203	spec	openspec/specs/linux-native-portable-executable/spec.md	Where does the curl installer put the binary if ~/.local/bin isn't on my PATH?
in	cheatsheets	0.69519013	0.679538	0.0157	cheatsheet	cheatsheets/runtime/socket-enclave-diagnostics.md	How fast is the enclave supposed to hand control back to the user?
in	cheatsheets	0.83277935	0.8179755	0.0148	cheatsheet	cheatsheets/utils/tillandsias-secrets-architecture.md	Where does Vault store the GitHub token, and how long do the per-container tokens live?
in	cheatsheets	0.74356836	0.7420626	0.0015	cheatsheet	cheatsheets/runtime/vz-framework-provisioning.md	How do I completely remove Tillandsias and its leftovers from a Linux box?
in	cheatsheets	0.73049444	0.71256447	0.0179	cheatsheet	cheatsheets/runtime/forge-container.md	Which directories inside the forge are read-only image layers versus writable and persisted?
in	cheatsheets	0.6854054	0.64626586	0.0391	cheatsheet	cheatsheets/runtime/agent-startup-skills.md	A repo has three tracked files. Which startup skill does /startup route to?
in	cheatsheets	0.7483964	0.69889164	0.0495	cheatsheet	cheatsheets/concurrent-git/branches.md	What does the release workflow actually publish?
in	cheatsheets	0.74976754	0.74976754	0.0000	cheatsheet	cheatsheets/runtime/forge-cache-semantics.md	Why does a binary I `cargo install`ed vanish between forge sessions?
in	cheatsheets	0.71702087	0.6921911	0.0248	cheatsheet	cheatsheets/runtime/container-image-tagging.md	Can I build an Android APK in the forge?
in	cheatsheets	0.6674031	0.65485746	0.0125	cheatsheet	cheatsheets/utils/ripgrep.md	does rg support lookbehind?
in	cheatsheets	0.8017799	0.7512284	0.0506	cheatsheet	cheatsheets/utils/gh-cli.md	What's the GitHub API rate limit if I haven't run gh auth login?
in	cheatsheets	0.74484205	0.72499275	0.0198	cheatsheet	cheatsheets/utils/jq.md	jq — difference between --arg and --argjson?
in	cheatsheets	0.7839588	0.7759521	0.0080	cheatsheet	cheatsheets/welcome/readme-discipline.md	What two top-level sections must a Tillandsias-managed README have?
in	cheatsheets	0.65971243	0.63896316	0.0207	code	crates/tillandsias-host-shell/src/menu_state.rs	How many characters can the tray STATUS chip line be?
in	cheatsheets	0.77496	0.7707405	0.0042	spec	openspec/specs/agent-cheatsheets/spec.md	Where do agents inside the forge find the list of available cheatsheets?
in	cheatsheets	0.7760392	0.74668527	0.0294	cheatsheet	cheatsheets/TEMPLATE.md	Can I cite my own reasoning about the project as a cheatsheet's provenance?
in	cheatsheets	0.7254691	0.6844929	0.0410	cheatsheet	docs/cheatsheets/verification-levels.md	What does L2 mean in the verification-level framework?
in	cheatsheets	0.78448415	0.7271782	0.0573	cheatsheet	docs/cheatsheets/trace-enforcement.md	Which Rust items are required to carry an @trace annotation?
in	cheatsheets	0.710287	0.7079926	0.0023	code	scripts/litmus-stdlib.sh	Which litmus helper asserts that a pattern is NOT present in a file?
in	cheatsheets	0.7611183	0.738313	0.0228	cheatsheet	docs/cheatsheets/openspec-install.md	What Node version does OpenSpec require?
in	cheatsheets	0.78687066	0.75494814	0.0319	cheatsheet	cheatsheets/utils/podman-secrets.md	Where is the GitHub token kept on each operating system?
in	cheatsheets	0.72113794	0.7099904	0.0111	code	crates/tillandsias-headless/src/main.rs	Where does the git author name and email live — same place as the token?
in	cheatsheets	0.743544	0.69983804	0.0437	cheatsheet	docs/cheatsheets/github-credential-tools.md	Is GIT_ASKPASS still part of the credential path?
in	cheatsheets	0.86255974	0.74034	0.1222	cheatsheet	docs/cheatsheets/windows-bash.md	Calling bash.exe from Rust on Windows says 'No such file or directory' for a C:/... script path. Why?
in	cheatsheets	0.6795784	0.6751311	0.0044	cheatsheet	docs/cheatsheets/mitm-proxy-design.md	Why do the enclave DNS aliases stop resolving on Windows and macOS?
in	cheatsheets	0.7948988	0.7627025	0.0322	spec	openspec/specs/tray-minimal-ux/spec.md	How many items does the tray menu show at launch?
in	cheatsheets	0.7171189	0.6993644	0.0178	cheatsheet	docs/cheatsheets/tray-icon-ux.md	What do the different plant shapes on the tray icon mean?
in	cheatsheets	0.7647538	0.74144226	0.0233	cheatsheet	docs/cheatsheets/enclave-architecture.md	How much disk is the whole enclave stack supposed to need?
in	cheatsheets	0.74770933	0.67126334	0.0764	cheatsheet	docs/cheatsheets/input-escaping.md	What are the validation rules for a project name?
in	cheatsheets	0.83770585	0.78661776	0.0511	cheatsheet	docs/cheatsheets/centicolon-dashboard.md	How do I regenerate the convergence dashboard?
in	cheatsheets	0.8356785	0.76723343	0.0684	cheatsheet	docs/cheatsheets/opencode-csp-hash-injection.md	OpenCode's inline theme script gets blocked by CSP. What's our workaround?
in	cheatsheets	0.8069255	0.71302617	0.0939	cheatsheet	docs/cheatsheets/opencode-proxy-egress.md	What's the canonical NO_PROXY value for the forge and inference profiles?
in	cheatsheets	0.7676283	0.7569892	0.0106	spec	openspec/specs/init-incremental-builds/spec.md	Where does --init track which images already built successfully?
in	cheatsheets	0.786646	0.7633839	0.0233	cheatsheet	docs/cheatsheets/alpine-containers.md	Which container images are allowed to be Alpine and which have to be Fedora?
near	cheatsheets	0.711669	0.6925614	0.0191	cheatsheet	cheatsheets/runtime/socket-enclave-diagnostics.md	How do I package the Tillandsias enclave as a Helm chart?
near	cheatsheets	0.6967226	0.6933833	0.0033	cheatsheet	docs/cheatsheets/enclave-architecture.md	Is there a docker-compose.yml for bringing the enclave up locally?
near	cheatsheets	0.73127556	0.7251703	0.0061	methodology	methodology/event/018-podman-maintenance-and-runtime-logging-distillation.yaml	Can I export the running enclave to a Kubernetes manifest with `podman generate kube`?
near	cheatsheets	0.6497949	0.608825	0.0410	methodology	methodology/multi-host-development.yaml	Is there an Ansible playbook for provisioning a new developer host?
near	cheatsheets	0.65676	0.6500446	0.0067	code	images/default/config-overlay/mcp/forge-plan.sh	Where's the Terraform module for the release infrastructure?
near	cheatsheets	0.696391	0.61878526	0.0776	cheatsheet	cheatsheets/runtime/image-lifecycle.md	How do I point Prometheus at the enclave and build a Grafana dashboard from it?
near	cheatsheets	0.8076755	0.7922658	0.0154	cheatsheet	cheatsheets/runtime/container-image-tagging.md	What does the Jenkins pipeline for Tillandsias look like?
near	cheatsheets	0.71098197	0.7008535	0.0101	cheatsheet	cheatsheets/agents/claude-code.md	Is emacs available inside the forge?
near	cheatsheets	0.65774125	0.6386428	0.0191	spec	openspec/specs/runtime-diagnostics-stream/spec.md	How do I attach gdb or lldb to a hung tray process and get a backtrace?
near	cheatsheets	0.7652188	0.74407995	0.0211	cheatsheet	cheatsheets/observability/cheatsheet-metrics.md	What's the rotation and retention policy for the external logs under /var/log/tillandsias/external?
near	cheatsheets	0.73067594	0.7046509	0.0260	cheatsheet	cheatsheets/runtime/forge-cache-semantics.md	What CPU limit do forge containers run with?
near	cheatsheets	0.77091086	0.73478544	0.0361	cheatsheet	docs/cheatsheets/tray-minimal-ux.md	Are there keyboard shortcuts for the tray menu?
near	cheatsheets	0.7356946	0.72885776	0.0068	code	crates/tillandsias-core/src/genus.rs	How does Tillandsias decide which genus icon a given project gets?
near	cheatsheets	0.71851635	0.6975181	0.0210	cheatsheet	cheatsheets/runtime/forge-cache-semantics.md	How many forge containers can run at the same time on a Linux host?
near	cheatsheets	0.7835332	0.78351516	0.0000	spec	openspec/specs/forge-environment-discoverability/spec.md	What are the required fields of a litmus test YAML — steps, expect, phase, size?
near	cheatsheets	0.76249886	0.75547177	0.0070	methodology	methodology/litmus.yaml	What does `--size instant` mean, and what other sizes can I pass to run-litmus-test.sh?
near	cheatsheets	0.81546277	0.7962132	0.0192	spec	openspec/specs/ephemeral-secret-refresh/spec.md	How often does the tillandsias-github-token podman secret get rotated?
near	cheatsheets	0.76565534	0.7383132	0.0273	cheatsheet	cheatsheets/runtime/container-image-tagging.md	What licence is Tillandsias itself released under?
near	cheatsheets	0.71867937	0.713363	0.0053	cheatsheet	cheatsheets/concurrent-git/branches.md	How many approvals does a PR need before it can be merged?
near	cheatsheets	0.7454643	0.7155028	0.0300	code	crates/tillandsias-host-shell/src/lib.rs	What's the minimum supported Rust version for this workspace?
near	cheatsheets	0.70009124	0.6960662	0.0040	cheatsheet	cheatsheets/runtime/container-image-tagging.md	Walk me through notarizing Tillandsias.app with Apple.
near	cheatsheets	0.7187533	0.6985262	0.0202	cheatsheet	cheatsheets/runtime/socket-enclave-diagnostics.md	How do I back up and restore the tillandsias-mirror-<project> volume?
near	cheatsheets	0.7168925	0.71270096	0.0042	cheatsheet	cheatsheets/runtime/codex-agent-entrypoints.md	How do I set which agent the tray launches by default?
near	cheatsheets	0.7324529	0.68944997	0.0430	cheatsheet	cheatsheets/TEMPLATE.md	What SELinux policy module ships with the forge image?
