candidate	5	litmus:enclave-network-source-shape	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	podman/src/lib.rs pub const ENCLAVE_NETWORK = tillandsias-enclave (shared constant)
candidate	5	litmus:enclave-network-source-shape	3	literal-grep,no-exec,no-negative,src-pinned,long-literal	ensure_enclave_network() entry point with network_exists_sync (Req 1 create/reuse)
candidate	5	litmus:enclave-network-source-shape	5	literal-grep,no-exec,no-negative,src-pinned,long-literal	proxy/git dual-homed onto enclave + managed egress network (Req 2)
candidate	5	litmus:enclave-network-source-shape	6	literal-grep,no-exec,no-negative,src-pinned,long-literal	enclave_network_name unit test pinned (naming invariant)
candidate	5	litmus:enclave-network-source-shape	7	literal-grep,no-exec,no-negative,src-pinned,long-literal	enclave lifecycle telemetry annotations (Req 3)
candidate	5	litmus:exit-code-provisioned-zero-degraded-two-symmetric	1	literal-grep,no-exec,no-negative,src-pinned,long-literal	windows-tray exit-code pin test exists
candidate	5	litmus:exit-code-provisioned-zero-degraded-two-symmetric	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	macos-tray exit-code pin test exists
candidate	5	litmus:external-logs-manifest-shape	4	literal-grep,no-exec,no-negative,src-pinned,long-literal	each file entry includes the required schema fields
candidate	5	litmus:external-logs-manifest-shape	6	literal-grep,no-exec,no-negative,src-pinned,long-literal	tillandsias-core exposes the path-construction helpers
candidate	5	litmus:external-logs-producer-manifests-shape	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	service manifests declare canonical producer roles
candidate	5	litmus:external-logs-producer-manifests-shape	5	literal-grep,no-exec,no-negative,src-pinned,long-literal	producer Containerfiles copy the manifest to /etc/tillandsias
candidate	5	litmus:filesystem-scanner-event-driven-shape	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	watcher uses the OS-native notify::RecommendedWatcher
candidate	5	litmus:filesystem-scanner-event-driven-shape	4	literal-grep,no-exec,no-negative,src-pinned,long-literal	watcher exposes a configurable debounce override
candidate	5	litmus:filesystem-scanner-event-driven-shape	5	literal-grep,no-exec,no-negative,src-pinned,long-literal	watcher docstring documents the OS-native backend choice
candidate	5	litmus:filesystem-scanner-event-driven-shape	7	literal-grep,no-exec,no-negative,src-pinned,long-literal	watch() returns a notify::Result (no swallowed-error refactor)
candidate	5	litmus:fix-windows-image-routing-helper-shape	3	literal-grep,no-exec,no-negative,src-pinned,long-literal	helper returns Result<(String, String), ImageBuilderError>
candidate	5	litmus:fix-windows-image-routing-helper-shape	4	literal-grep,no-exec,no-negative,src-pinned,long-literal	prepare_build delegates to the helper (not inline routing)
candidate	5	litmus:fix-windows-image-routing-helper-shape	5	literal-grep,no-exec,no-negative,src-pinned,long-literal	unit test pins the routing for all 5 known image types
candidate	5	litmus:fix-windows-image-routing-helper-shape	6	literal-grep,no-exec,no-negative,src-pinned,long-literal	unit test pins the error mode for unknown types
candidate	5	litmus:forge-cache-dual-shape	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	verify the shared cache helper uses the per-project cache root
candidate	5	litmus:forge-cache-dual-shape	3	literal-grep,no-exec,no-negative,src-pinned,long-literal	verify the runtime env routing exports still point into the per-project cache
candidate	5	litmus:forge-e2e-rate-limit-shape	8	literal-grep,no-exec,no-negative,src-pinned,long-literal	methodology carries the e2e_token_budget canon
candidate	5	litmus:forge-experts-discoverability-shape	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	forge-plan MCP command resolves to forge-plan.sh
candidate	5	litmus:forge-experts-discoverability-shape	11	literal-grep,no-exec,no-negative,src-pinned,long-literal	default image copies and installs the Codex registration helper
candidate	5	litmus:forge-firstrun-prebuilt-tools-arch-shape	1	literal-grep,no-exec,no-negative,src-pinned,long-literal	lib-common defines the arch-aware prebuilt-tool helpers
candidate	5	litmus:forge-firstrun-prebuilt-tools-arch-shape	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	arch is resolved from uname -m (aarch64 + x86_64), not assumed
candidate	5	litmus:forge-firstrun-prebuilt-tools-arch-shape	5	literal-grep,no-exec,no-negative,src-pinned,long-literal	forge entrypoints trigger the first-run tool install (backgrounded)
candidate	5	litmus:forge-firstrun-prebuilt-tools-arch-shape	7	literal-grep,no-exec,no-negative,src-pinned,long-literal	slice 2: actionlint/vale/wasmtime also arch-aware first-run, and gone from creation
candidate	5	litmus:forge-firstrun-prebuilt-tools-arch-shape	8	literal-grep,no-exec,no-negative,src-pinned,long-literal	dart sub-slice: Dart SDK installs arch-aware at FIRST_RUN (ensure_dart_sdk), gone from creation
candidate	5	litmus:forge-gitdir-staging-chown	5	literal-grep,no-exec,no-negative,src-pinned,long-literal	in-container index materialization guard is wired into configure_git_identity
candidate	5	litmus:forge-gitdir-staging-chown	6	literal-grep,no-exec,no-negative,src-pinned,long-literal	index materialization guard refuses silently proceeding when it cannot rebuild
candidate	5	litmus:forge-git-index-materialization	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	the guard runs on every lane via configure_git_identity
candidate	5	litmus:forge-git-index-materialization	3	literal-grep,no-exec,no-negative,src-pinned,long-literal	the guard refuses silently proceeding when it cannot rebuild
candidate	5	litmus:forge-hot-cold-split-shape	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	verify the welcome banner surfaces the RAM-backed hot mounts
candidate	5	litmus:forge-hot-cold-split-tmpfs-shape	1	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 1 + 2: 4 forge profiles each declare /opt/cheatsheets:size=8m,mode=0755 tmpfs
candidate	5	litmus:forge-hot-cold-split-tmpfs-shape	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 1 + 2: 4 forge profiles each declare /tmp:size=256m,mode=1777 tmpfs
candidate	5	litmus:forge-hot-cold-split-tmpfs-shape	3	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 1 + 2: 4 forge profiles each declare /run/user/1000:size=64m,mode=0700 tmpfs
candidate	5	litmus:forge-hot-cold-split-tmpfs-shape	4	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 6 agent transparency: TILLANDSIAS_CHEATSHEETS = /opt/cheatsheets profile env var
candidate	5	litmus:forge-hot-cold-split-tmpfs-shape	6	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 5 default: hot_path_max_mb defaults to 4096 MB (spec § clamp ceiling)
candidate	5	litmus:forge-hot-cold-split-tmpfs-shape	8	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 5: compute_hot_budget pure helper present with canonical signature
candidate	5	litmus:forge-hot-cold-split-tmpfs-shape	9	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 5: parse_size_pack_kb pure parser present
candidate	5	litmus:forge-hot-cold-split-tmpfs-shape	10	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 5: HOT_PATH_BUDGET_FLOOR_MB constant pins the 256 MB floor
candidate	5	litmus:forge-hot-cold-split-tmpfs-shape	12	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 4 pre-flight RAM gate: check_host_ram + PreflightError surfaces
candidate	5	litmus:forge-hot-cold-split-tmpfs-shape	13	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 4: 1.25× headroom factor expressed as 125/100 integer constants
candidate	5	litmus:forge-hot-cold-split-tmpfs-shape	14	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 4: parse_mem_available_mb pure parser for Linux /proc/meminfo
candidate	5	litmus:forge-hot-cold-split-tmpfs-shape	16	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 3 --memory ceiling: compute_memory_ceiling_mb pure helper + 256 baseline
candidate	5	litmus:forge-hot-cold-split-tmpfs-shape	17	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 3 tmpfs size parser: parse_tmpfs_size_mb extracts size=Nm
candidate	5	litmus:forge-hot-cold-split-tmpfs-shape	19	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 7 tmpfs-overlay tier table: 3 cap constants (64/128/1024 MB) + 2 boundary constants (8/32 GiB)
candidate	5	litmus:forge-hot-cold-split-tmpfs-shape	20	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 7 tmpfs-overlay resolver: resolve_pull_cache_ram_mb + parse_mem_total_mb helpers
candidate	5	litmus:forge-offline-profile-shape	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	all 3 forge_*_profile builders set secrets: vec![] (zero credentials, Req 1)
candidate	5	litmus:forge-offline-profile-shape	5	literal-grep,no-exec,no-negative,src-pinned,long-literal	launch path attaches --network ENCLAVE_NET for forge containers (Req 3)
candidate	5	litmus:forge-offline-profile-shape	6	literal-grep,no-exec,no-negative,src-pinned,long-literal	forge_profiles_have_eighteen_env_vars unit test attached (env-shape pin)
candidate	5	litmus:forge-opencode-onboarding-bootstrap-shape	6	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 3 web theme bootstrap: web launcher execs sse-keepalive-proxy.js
candidate	5	litmus:forge-opencode-onboarding-bootstrap-shape	7	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 3 web project materialization: clone + find + export project env
candidate	5	litmus:forge-packed-refs-shared	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	the facade bind-mounts packed-refs rather than relying on the copy
candidate	5	litmus:forge-packed-refs-shared	3	literal-grep,no-exec,no-negative,src-pinned,long-literal	the absent-packed-refs window is stated, not silently ignored
candidate	5	litmus:forge-persistent-tool-cache-mount-shape	1	literal-grep,no-exec,no-negative,src-pinned,long-literal	a forge_tool_cache_volume helper names the per-project cache volume
candidate	5	litmus:forge-persistent-tool-cache-mount-shape	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	the cache is mounted at the lib-common CARGO_HOME/NPM_CONFIG_PREFIX root
candidate	5	litmus:forge-persistent-tool-cache-mount-shape	3	literal-grep,no-exec,no-negative,src-pinned,long-literal	the guard test still forbids a host .cache/.config mount SOURCE (no credential-leak bind)
candidate	5	litmus:forge-persistent-tool-cache-mount-shape	4	literal-grep,no-exec,no-negative,src-pinned,long-literal	a unit test pins the persistent tool-cache named volume mount
candidate	5	litmus:forge-secret-capability-contract	3	literal-grep,no-exec,no-negative,src-pinned,long-literal	opencode forge builder mounts exactly one gated, scoped vault-token secret
candidate	5	litmus:forge-secret-capability-contract	4	literal-grep,no-exec,no-negative,src-pinned,long-literal	agent forge builder mounts exactly one gated, scoped vault-token secret
candidate	5	litmus:forge-secret-capability-contract	5	literal-grep,no-exec,no-negative,src-pinned,long-literal	raw provider-key env injection does not spread beyond the known deviation
candidate	5	litmus:forge-secret-capability-contract	6	literal-grep,no-exec,no-negative,src-pinned,long-literal	named behavioural checks for the forge argv shape still exist
candidate	5	litmus:forge-shell-tools-implementation-shape	1	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req trace: @trace spec:forge-shell-tools on both shell-helpers
candidate	5	litmus:forge-shell-tools-implementation-shape	6	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 3 Helper split: bashrc+zshrc source shell-helpers.sh (POSIX), config.fish sources shell-helpers.fish (native)
candidate	5	litmus:forge-shell-tools-shape	3	literal-grep,no-exec,no-negative,src-pinned,long-literal	verify the welcome banner advertises the shell tools
candidate	5	litmus:forge-shell-tools-shape	3	literal-grep,no-exec,no-negative,src-pinned,long-literal	verify the welcome banner advertises the shell tools
candidate	5	litmus:forge-staleness-invariants-shape	1	literal-grep,no-exec,no-negative,src-pinned,long-literal	containerfile_is_stale entry point exists with the spec-pinned signature
candidate	5	litmus:forge-staleness-invariants-shape	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	absent cache version file means fresh start (non-negotiable invariant)
candidate	5	litmus:forge-staleness-invariants-shape	3	literal-grep,no-exec,no-negative,src-pinned,long-literal	cache-version + staleness functions trace forge-staleness + forge-cache-dual
candidate	5	litmus:forge-staleness-invariants-shape	4	literal-grep,no-exec,no-negative,src-pinned,long-literal	image_builder.rs documents Check staleness step + skip-if-exists pattern
candidate	5	litmus:forge-staleness-invariants-shape	5	literal-grep,no-exec,no-negative,src-pinned,long-literal	image_builder.rs exposes a skipped-due-to-staleness signal
candidate	5	litmus:forge-standalone-runtime-shape	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 2: source mount targets /home/forge/src/<project> path
candidate	5	litmus:forge-standalone-runtime-shape	6	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 5: --src required + exits 2 on missing/invalid path
candidate	5	litmus:forge-standalone-traceability	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	validate build-forge help path
candidate	5	litmus:forge-standard-gitconfig-path	4	literal-grep,no-exec,no-negative,src-pinned,long-literal	production forge sources contain no global-config environment mesh
candidate	5	litmus:forge-tool-affordances	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	it states ruby is ABSENT, since our own skills historically assumed it
candidate	5	litmus:forge-welcome-banner-shape	3	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 1 project name in B_CYAN: printf line uses B_CYAN for project value
candidate	5	litmus:forge-welcome-banner-shape	4	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 2 fish default: entrypoint-terminal.sh runs `exec fish`
candidate	5	litmus:forge-welcome-banner-shape	6	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 1 banner discoverability: all 3 shells source /usr/local/share/tillandsias/forge-welcome.sh
candidate	5	litmus:forge-welcome-banner-shape	7	literal-grep,no-exec,no-negative,src-pinned,long-literal	Req 2 --bash flag: headless main.rs detects --bash + injects TILLANDSIAS_PROJECT_HOST_MOUNT=1
candidate	5	litmus:forge-welcome-shape	1	literal-grep,no-exec,no-negative,src-pinned,long-literal	verify the welcome banner still carries the project/OS/tip scaffolding
candidate	5	litmus:forge-welcome-shape	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	verify the terminal launch path still triggers the banner once per session
candidate	5	litmus:forge-welcome-shape	3	literal-grep,no-exec,no-negative,src-pinned,long-literal	verify the shell startup files still call the banner script
candidate	5	litmus:forge-welcome-shape	3	literal-grep,no-exec,no-negative,src-pinned,long-literal	verify the shell startup files still call the banner script
candidate	5	litmus:gh-auth-script-shape	1	literal-grep,no-exec,no-negative,src-pinned,long-literal	run_provider_login() shared entry point exists with the multi-spec trace
candidate	5	litmus:gh-auth-script-shape	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	run_github_login docblock traces all related specs
candidate	5	litmus:gh-auth-script-shape	3	literal-grep,no-exec,no-negative,src-pinned,long-literal	--github-login CLI flag is parsed
candidate	5	litmus:gh-auth-script-shape	5	literal-grep,no-exec,no-negative,src-pinned,long-literal	accountability log line is emitted on <provider>_auth_start (github_auth_start for GitHub)
candidate	5	litmus:gh-auth-script-shape	6	literal-grep,no-exec,no-negative,src-pinned,long-literal	login verifies containerized provider authentication before Vault persistence
candidate	5	litmus:github-credential-health-shape	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	TrayState fields reference spec:github-credential-health (>=4 mentions, mixed standalone + comma-list)
candidate	5	litmus:github-credential-health-shape	3	literal-grep,no-exec,no-negative,src-pinned,long-literal	is_github_key_present fast-poll helper uses vault volume check
candidate	5	litmus:github-credential-health-shape	4	literal-grep,no-exec,no-negative,src-pinned,long-literal	is_github_key_present doc-comment trace references spec:tillandsias-vault + spec:tray-minimal-ux
candidate	5	litmus:github-credential-health-shape	5	literal-grep,no-exec,no-negative,src-pinned,long-literal	the definitive is_github_logged_in check exists and documents the fast-poll alternative
candidate	5	litmus:git-mirror-existing-volume-hardening	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	entrypoint reapplies all mandatory receive keys outside one-time initialization
candidate	5	litmus:git-mirror-existing-volume-hardening	3	literal-grep,no-exec,no-negative,src-pinned,long-literal	production paths derive zero object IDs instead of assuming SHA-1
candidate	5	litmus:git-mirror-fetch-reconcile	1	literal-grep,no-exec,no-negative,src-pinned,long-literal	relay helper hook unsets quarantine and fetches upstream on push failure
candidate	5	litmus:git-mirror-no-anonymous-daemon-write	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	every accepted push reaches upstream through the pre-receive service relay
candidate	5	litmus:git-mirror-no-anonymous-daemon-write	4	literal-grep,no-exec,no-negative,src-pinned,long-literal	all deletion and non-fast-forward branch updates stop before relay
candidate	5	litmus:git-mirror-no-anonymous-daemon-write	5	literal-grep,no-exec,no-negative,src-pinned,long-literal	the anonymous HTTP write path stays disabled (http.receivepack unset, no http server spawned)
candidate	5	litmus:git-mirror-ref-convergence	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	entrypoint fetches upstream into remote-tracking refs, not exported heads
candidate	5	litmus:git-mirror-relay-verified-ack	2	literal-grep,no-exec,no-negative,src-pinned,long-literal	failed relay reconciles exported heads via a non-forced fetch outside quarantine
candidate	5	litmus:git-mirror-relay-verified-ack	3	literal-grep,no-exec,no-negative,src-pinned,long-literal	must-succeed relay is pre-receive, atomic, and explicit-ref only
candidate	5	litmus:git-mirror-relay-verified-ack	4	literal-grep,no-exec,no-negative,src-pinned,long-literal	post-receive is bookkeeping and cannot claim acknowledgement
